cost,distance
186.8384459113736,9.447473151212446
123.924865937589,7.842815801601185
78.0182800453731,6.326317145108145
45.993688245388334,4.99210442519889
25.21881869961326,3.746629884985282
12.249570851463897,2.538110075664755
4.761943174422518,1.4309461955249407
1.0823340930723242,1.0477255514281
0.15791041604021194,0.9981853286607723
0.023038819208965496,0.9938278649352248
0.0033613184225175672,0.9939084391761828
0.0004904097486541089,0.9941850545968297
7.154981806063706e-05,0.9943268445708514
1.0438977770248968e-05,0.9943862913568984
1.5230263310461643e-06,0.994409770384156
2.2220654704723468e-07,0.9944188513116852
